id,title,start,end,timezone,category,rank,local_rank,location
XvSXwbGHhg6p42f7nN,Life Wide Angle/Close Up,14/11/2019,15/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
HFH3HNVykQHekcDzsL,DOWNTOWN 81,14/11/2019,14/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
7NcMdcBwXokkb3wJqH,Comedy Open Mic,14/11/2019,14/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
cZkEUVaAtQqEqdGvhH,The Misanthrope,14/11/2019,14/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.317451, 47.608948]"
u8PRfF2yu4emdrm4Jd,Violet's Attic - A Grand Ball for Wicked Dolls,14/11/2019,14/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
zF2q35hwW4rbV3V4pt,THE BATTLE OF ALGIERS,14/11/2019,14/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
sLxoTiYdfEPe8ha8LE,Fade to Black: Night of the Living Dead,14/11/2019,14/11/2019,America/Los_Angeles,performing-arts,16,32,"[-122.309859, 47.601298]"
z7jBohFFEsuJJxto9y,Frame of Mind: Storytelling Through Animation,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
qFX4zfFbFhFPHmWeJJ,Exhibition Opening: Lure,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
37eWVXbZ5ki4zde2ca,Life Wide Angle/Close Up,15/11/2019,16/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
DDrHDTmhgf2dEnPJ2C,DOWNTOWN 81,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
AHPTHTPhJMpcrbzXae,The Call of Cthulhu,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.35634, 47.652439]"
k4e4w73xyDrCrQcDVK,Mo Mandel,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
jPUfZccUqp8yCfVAWG,40th Seattle International Comedy Competition,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.339924, 47.608421]"
HT89a2EAuPXBAmymDi,Kiran Deol,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,40,60,"[-122.284474, 47.557318]"
zGmvj8v8v3UAsDuKot,Pilobolus,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,37,46,"[-122.310569, 47.655709]"
CUpKh8TdQBTtiZmx3U,Violet's Attic - A Grand Ball for Wicked Dolls,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.333638, 47.59992]"
fghu6pfdWwK9PE8v9i,Pacific Northwest Ballet - Locally Sourced,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
VRaSZQ5j3e3FmvjsMf,The Brothers Paranormal,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,11,25,"[-122.324063, 47.598856]"
zEMwk8yfv5aLMRGJES,The Misanthrope,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.317451, 47.608948]"
UutkWAbz5yTPMgQuZA,Inventing Tomorrow Screening - Presented by Washington Green Schools,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.285584, 47.558959]"
7mPrpR7Uznbaj74fYT,NIGHT AND THE CITY,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
6Qfq2m8eqPDYvFKszk,"Opening of ""In the Garden at Midnight"" featuring works by JFR",15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,17,28,"[-122.313001, 47.61942]"
hozoS9G2faTYPBtnMJ,West Seattle Art Walk,15/11/2019,15/11/2019,America/Los_Angeles,performing-arts,11,30,"[-122.386904, 47.562628]"
uoq2r8x4NkK7G3Qd6t,RIFIFI,16/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
4eU95NuzhC3DqAXcGo,PAPRIKA in 35mm!,16/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
wE8BQeUtDSAhWxddqc,Pilobolus,16/11/2019,17/11/2019,America/Los_Angeles,performing-arts,37,46,"[-122.310569, 47.655709]"
LF5wrrEfUbrB2mSRpg,Cornish Dance Theater Fall 2019 Concert,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,42,54,"[-122.352448, 47.624119]"
C5is8gpSojiAaJhaGj,THE SECRET OF NIMH,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
DL7CrF3GbGMtotkXE8,Producing for Film and Media,16/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31723, 47.614436]"
K9G3QC3nPL7fDuHLjP,Dress Codes: Ellen Lesperance and Diane Simpson,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
BenvAmZzHPoSspfp7E,Clay Martin's Puppet Theater - Mt. Baker Kids Series - Pied Piper,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.287857, 47.577884]"
6s4CxpKnxAvQSFEBF6,Exhibition Opening: Lure,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
93TtZbe3TncBWW2iCn,Life Wide Angle/Close Up,16/11/2019,17/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
25rwaoRbQAWphdi9hA,KLUTE,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
JG6PagN54dwHmoLJ5C,PAPRIKA in 35mm!,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
3L8jFFkvcLw5NNmTKF,Comedian Rachel Feinstein,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,34,47,"[-122.31711, 47.666958]"
t4cwPCaoK6Y8HdCkKD,The Call of Cthulhu,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.35634, 47.652439]"
aypMiof8TiNgXGkzm4,Mo Mandel,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
5ZFhu6qKdZtpfrXrjg,The Originals - A World Premiere Play by Brandon Force,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,21,41,"[-122.362969, 47.563695]"
k7DY4dztbm8P4hSGuj,Cornish Dance Theater Fall 2019 Concert,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,42,54,"[-122.352448, 47.624119]"
fKDGMr5ihVVxu5McHK,Pilobolus,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,37,46,"[-122.310569, 47.655709]"
Cb7AfyvbGy3WjNZma5,The Brothers Paranormal,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,11,25,"[-122.324063, 47.598856]"
uqAzCzYYgjfGHXZMGz,Northanger Abbey,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,31,42,"[-122.313514, 47.665896]"
mj8PwBYnH5eMGUDCDc,"""Nevertheless, She Persisted""",16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.292902, 47.617213]"
ecP87WVTmZiGzmbyBQ,Mrs Krishnans Party,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,24,34,"[-122.321866, 47.614654]"
AHxzMxGntPBmRseJYG,Pacific Northwest Ballet - Locally Sourced,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,16,28,"[-122.349735, 47.623913]"
fqitUGgdWU6LcESGo2,Global Party,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,49,59,"[-122.341283, 47.611715]"
yVrboni7oCZrA2hzS3,Violet's Attic - A Grand Ball for Wicked Dolls,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
MzjJpA9TyC2AbagKKe,Indian Ink Theatre Company - Mrs. Krishnan's Party,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,45,55,"[-122.321866, 47.614654]"
MjuNd9AmPykrT7eyAa,The Misanthrope,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.317451, 47.608948]"
y8EizwVdRGfToTyajN,Jim Jefferies - The Night Talker Tour,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
4YTkkTyXo3QPbfBnBd,SASS: SANCA's Annual Showcase Specatcular,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,35,45,"[-122.321846, 47.615808]"
NUiKfYeE2ypfqzG2BB,SANTA SANGRE,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
j6t3eU3rEpv4gVdHQX,RIFIFI,16/11/2019,16/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
CUzvKyXhTXhCmneRJP,A BULLET FOR THE GENERAL,17/11/2019,18/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
5GsTdupAMbBcFsh2P5,SASS - SANCA's Annual Showcase Spectacular!,17/11/2019,18/11/2019,America/Los_Angeles,performing-arts,31,41,"[-122.321846, 47.615808]"
2ofWwFxXTDTs6Hk4Bf,The Misanthrope,17/11/2019,18/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.317451, 47.608948]"
UsY2E8j3vXC4CaM7FE,"""Dracula""",17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.332407, 47.611036]"
ahwtrsieY3Lo8f64nt,"""The Great Moment""",17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,28,"[-122.353686, 47.623915]"
uuRaLyfEUMGR8vp7sb,The Hip Hop Nutcracker (Touring),17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
MJCLyfGcy48qqBsYwd,Anime Sunrise: ANGEL'S EGG,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
AbsmjcQyiMdt6UVuA4,Pacific Northwest Ballet - Locally Sourced,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,28,"[-122.349735, 47.623913]"
VAXpQ8nSSidPnQDnca,Donald Byrd: The America That Is To Be,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
kNbnSFKjbgtYwySEbi,Life Wide Angle/Close Up,17/11/2019,18/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
9zzw5tDjvvozC8e2AL,Satoshi Kon Rarities,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
vamxfr3JRB8fw9m4BS,PAPRIKA in 35mm!,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
qu78mU4hjmrBKVcZCY,KLUTE,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
m49Jnv89zrv8DUk6T2,The Originals - A World Premiere Play by Brandon Force,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,21,41,"[-122.362969, 47.563695]"
9CozKwLzRU3uWPzKV9,The Call of Cthulhu,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.35634, 47.652439]"
EZMNXjHXLW4G2sCg7F,The Hip Hop Nutcracker (Touring),17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
7FooRKceK9HooxrjUG,Mo Mandel,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
7xY35qiLSyrSLNyy9F,Pilobolus,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,37,46,"[-122.310569, 47.655709]"
koXNPc5DA28vM8zgNT,Cornish Dance Theater Fall 2019 Concert,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,42,54,"[-122.352448, 47.624119]"
tLHEqsPqG7tgjL3zma,The Misanthrope,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.317451, 47.608948]"
QWy23rKEAtpnRaH9BP,Northanger Abbey,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,28,"[-122.313514, 47.665896]"
or9pJ5qQgnQptfv3Va,Violet's Attic - A Grand Ball for Wicked Dolls,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.333638, 47.59992]"
3TF3Gpz9oCMErTdHZ5,The Brothers Paranormal,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,11,25,"[-122.324063, 47.598856]"
v3fL82FQ4TXrnAETz3,Pacific Northwest Ballet - Locally Sourced,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.349735, 47.623913]"
cB8ovZnc6k7YALsVfQ,Indian Ink Theatre Company - Mrs. Krishnan's Party,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,26,"[-122.321866, 47.614654]"
KMMwbm9QCPoD8grkhX,Odes to Lithium: Shira Erlichman in Conversation with Tara Hardy,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.324633, 47.613912]"
7H6wR3qZBUm79ZctVr,SASS - SANCA's Annual Showcase Spectacular!,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,31,41,"[-122.321846, 47.615808]"
SSWsfZCDgN937erG92,SANTA SANGRE,17/11/2019,17/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
bLaSkLX2pzTjDHEoXY,Life Wide Angle/Close Up,18/11/2019,19/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
HqhtNdmnrz8H5s87vR,Comedy Crater Open Mic,18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,30,41,"[-122.320022, 47.661474]"
dnWgccURTt4FbFDtan,"Hari Kondabolu's New Material Nights in Seattle on Nov 17 & 18, 7pm and 9pm",18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,16,29,"[-122.308682, 47.613176]"
Exs4P6J94REDADovo2,PAPRIKA in 35mm!,18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
fjd7WVZwHwfydg4JEN,Comedy Open Mic,18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,34,47,"[-122.31711, 47.666958]"
eZZKEtkAknyzhS5fz9,Mo Mandel,18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
XdsophthMmfo8hQDLR,Jenny Slate: Little Weirds Tour,18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,40,51,"[-122.314037, 47.66119]"
oKk8qhN56cQUUotq2m,SANTA SANGRE,18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
BqEgaSAziWoLxr8w5Z,Indian Ink Theatre Company - Mrs. Krishnan's Party,18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,16,26,"[-122.321866, 47.614654]"
gRtrdk4SYELNQ5kAw8,Violet's Attic - A Grand Ball for Wicked Dolls,18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.333638, 47.59992]"
ABW9zciSQannZrUHZA,"Hari Kondabolu's New Material Nights in Seattle on Nov 17 & 18, 7pm and 9pm",18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,16,29,"[-122.308682, 47.613176]"
imwsEAkwisBVpeycqg,ASK ANY BUDDY,18/11/2019,18/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
hhrtJu9aM2XaGghXRs,Unsettling Femininity: Selections from the Frye Art Museum Collection,19/11/2019,19/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
FFRbHWtpRzKzPsCXtq,Life Wide Angle/Close Up,19/11/2019,20/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
cRjFMyvNWUbzWxrw99,Exhibition Opening: Lure,19/11/2019,19/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
euArjBvUKea49ufJK7,Haunted Light: TENEBRE,19/11/2019,19/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
J22PLsXFCg3iZP5D3Q,The Originals - A World Premiere Play by Brandon Force,19/11/2019,19/11/2019,America/Los_Angeles,performing-arts,21,41,"[-122.362969, 47.563695]"
dUgNPtMvtX9cfGDvwM,Sugar Skull! A Dia de los Muertos Musical Adventure,19/11/2019,19/11/2019,America/Los_Angeles,performing-arts,44,55,"[-122.344284, 47.61359]"
QNQz5CFQ4hK9ZrFgih,Scarecrow Video presents PIONEERS: FIRST WOMEN FILMMAKERS,19/11/2019,19/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
dTmFXXB73imBVNzSSZ,SANTA SANGRE,19/11/2019,19/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ZEdAHGGgB9bxZDPrjL,Dress Codes: Ellen Lesperance and Diane Simpson,20/11/2019,20/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
erfyQbyo3NkDDbjwpC,Exhibition Opening: Lure,20/11/2019,20/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
DvAAPPuV85ZGWwZ8Nu,Life Wide Angle/Close Up,20/11/2019,21/11/2019,America/Los_Angeles,performing-arts,11,26,"[-122.322813, 47.598225]"
ZRuUwDvnqvyugS8GAv,RIFIFI,20/11/2019,20/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
FPoPvAF8FH5oeWMXAF,Jon Boogz and Lil Buck (MAI),20/11/2019,20/11/2019,America/Los_Angeles,performing-arts,49,59,"[-122.341283, 47.611715]"
MvvugvgeSZXcuZTyq4,PAPRIKA in 35mm!,20/11/2019,20/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
T9zThtXS6c7GeYGP5a,SNAXTIME with SNAX the Bunny Variety Show,20/11/2019,20/11/2019,America/Los_Angeles,performing-arts,17,33,"[-122.38716, 47.66846]"
MKhaLdzmWJe65p7xbC,WHERE IN THE HELL IS THE LAVENDER HOUSE: THE LONGMONT POTION CASTLE STORY,20/11/2019,20/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
aZ4RBGNcVaA6ii5HYJ,Donald Byrd: The America That Is To Be,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
MyvdLH7S4KnVZHWVdS,Exhibition Opening: Lure,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
Qd7s2rrM37jK8jooJK,Life Wide Angle/Close Up,21/11/2019,22/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
QchrjaNfwcSeinhU7p,THE SECRET OF NIMH,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
JZPNJxZTMb8wrBGbdq,Comedy Open Mic,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,34,46,"[-122.31711, 47.666958]"
kLauox2GJ6nS5c6767,Jason Nash,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,44,54,"[-122.314037, 47.66119]"
H4MoSWeaiaVyizFa7x,"Bianca Del Rio ""It's Jester Joke""",21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,45,56,"[-122.341283, 47.611715]"
UvKm5B53oAEhddr9wW,SEATTLE INTERNATIONAL COMEDY COMPETITION,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.333619, 47.600742]"
JFc5U4SiK9dhwVN6My,Violet's Attic - A Grand Ball for Wicked Dolls,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.333638, 47.59992]"
BCPf9Bkjp76VncuDeR,The Misanthrope,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.317451, 47.608948]"
sMVG4wJ6c4tVACUUxW,2019 Fall Dance Showcase,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.321846, 47.615808]"
JSH8UAiihk8hA2vPdy,MOVIECAT: MOVIE TRIVIA NIGHT,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,16,31,"[-122.305104, 47.613285]"
DykoRY5BEF4Jd9F8ze,Seattle Playwrights Salon Season Reveal,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,17,38,"[-122.31833, 47.55038]"
5o7KbfsEcssSaRQvEr,A BULLET FOR THE GENERAL,21/11/2019,21/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
X8CTC5nHnMPHM4H6KM,Showing Out: Contemporary Black Choreographers (Part 1),22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,16,32,"[-122.309859, 47.601298]"
JsesFekkDuCwCV6pRA,Unsettling Femininity: Selections from the Frye Art Museum Collection,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
7KZtFRWwEAtMT7L2Xm,Life Wide Angle/Close Up,22/11/2019,23/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
NyZatNyiMaQpmdSMHo,Exhibition Opening: Lure,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
pLkiZyy7bnCzc2VekC,SANTA SANGRE,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
vaQHpQVXvAFEvjbr2S,KABIR SINGH,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
x3NEy2aJjDkzgKdobr,Nordo's Jazz Lounge with Tina Dietz,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
hAKuwAwfHdk2A4U4ZZ,Violet's Attic - A Grand Ball for Wicked Dolls,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.333638, 47.59992]"
xFShzLxLN9QHFFHLH2,Mrs Krishnans Party,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,11,21,"[-122.321866, 47.614654]"
tjExKmQ7EbaMojdkhz,Artist/Filmmaker Robin Layton presents the lake with guitarist Will Ackerman,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,17,27,"[-122.33697, 47.608084]"
A5SSZbCvp3ngwFHGdn,Britain's Baking Challenge,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,17,30,"[-122.312874, 47.668842]"
2EvG3jDYJRFUKFZgmb,The Misanthrope,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.317451, 47.608948]"
PLUTrQHfwmrB4TxiWV,PAPRIKA in 35mm!,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
NkGvpg8RhmK7JPHEbs,Georgetown Community Bingo,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,17,38,"[-122.31833, 47.55038]"
uWWnabDjBsbd5bnxGT,Gloria Steinem,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
Jv8FET9ZKuaJgmY3h4,"UTS Presents ""Anon(ymous)""",22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,16,25,"[-122.306675, 47.65962]"
s3dHqVCf48xtekbPrz,RIFIFI,22/11/2019,22/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
yRdsVU59QpDQUUrmqc,UPTIGHT,23/11/2019,24/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
6B9iYpjVDwqRB8pUYV,Mayor Ed Lee: Seattle Film Screening,23/11/2019,24/11/2019,America/Los_Angeles,performing-arts,16,35,"[-122.292936, 47.576407]"
JoRfTnT4oVFggweKUT,The Art of Pressed Flowers for the Holidays,23/11/2019,24/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.290255, 47.657628]"
bDVY2G2HWhGnszwooY,KINETTA,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
i7Xf7A842A8CTScDEZ,Pierre Leguillon: Arbus Bonus,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
fRiJtuLsxVdVBhs3fs,Exhibition Opening: Lure,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
5VMmviCk3tsZQSBCZf,Life Wide Angle/Close Up,23/11/2019,24/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
yRsqWMVSohNhY4zdFc,The Met: Live in HD- Akhnaten,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,17,27,"[-122.335489, 47.613126]"
XiHq8z86zrFWZFDgRa,KABIR SINGH,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
JviFXQoep9jN27GWWm,BOUND,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
XnAzVAmQQqNfShvesS,Comedian Luke Null,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
C7zMiZzVYqZHXg8sW5,Poi Meets Girl: A Drag Queen and Flow Arts Mashup,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.323731, 47.619344]"
FjVp539ZevSo42WZ2r,KABIR SINGH,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
sg26CateWuF8w7AdQv,And All That Stayed Was Stillness,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.317251, 47.615907]"
4LL5iKTuxiBmEpsTs6,The Originals - A World Premiere Play by Brandon Force,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,21,41,"[-122.362969, 47.563695]"
dp72WbkDyGULZ2Gh7D,Christina P-Ride Or Die Tour,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,40,51,"[-122.314037, 47.66119]"
P6jGZSPGrDbKo4RRaQ,Warren Miller's Timeless,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,24,36,"[-122.349735, 47.623913]"
vMbMumsHVJczwvPb9q,Showing Out: Contemporary Black Choreographers (Part 1),23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,16,32,"[-122.309859, 47.601298]"
v4RTMkc6KzoKgB7vNu,Indian Ink Theatre Company - Mrs. Krishnan's Party,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,16,26,"[-122.321866, 47.614654]"
FgN3ANrb4pcVj4hH5S,The Misanthrope,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.317451, 47.608948]"
TQ6EhVgSnLjh7x395h,Violet's Attic - A Grand Ball for Wicked Dolls,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.333638, 47.59992]"
hPoBRhvw8AMJvzNLjb,Britain's Baking Challenge,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,17,30,"[-122.312874, 47.668842]"
oBLfFpARzC3bLTNvLz,KINETTA,23/11/2019,23/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
